sha,test_time,test_status,ekstazi_time,ekstazi_status
2ce183dffa22f520cd44e7f9d0e674a8ff1cc989,94963,0,636448,0
d5ecd6a6b247de9f89fd65c06cdb17929c4ffa22,97272,0,2009,0
11b2eca3d9ce449d0a0fac1865015edfb0c073a6,90945,0,633211,0
5aebde5b3144f5f735f3ebd4c01f3f379a5930df,1345,0,5285,0
