sha,test_time,test_status,ekstazi_time,ekstazi_status
b41a5183635df4f1d9a2c3c30191d9f767194e09,15800,0,23530,0
b018d98ec79189473240c70550547db88c747f7c,14682,0,12607,0
2fdb5b3aaf4c85a0128146f46bda520a29456749,16927,0,15557,0
47ee1b62463fde1ce21e7ccccd07819bbdaf7245,16569,0,31536,0
71d6dedd38303e7a8315bd29abe18950223bfb51,15961,0,30900,0
6dc5db6334acb57ba3d0dc64296af66845a13dd1,16506,0,10113,0
bfb76e28beff5a2ac18f735815340aecb557e181,16361,0,29183,0
